id,gender,articleType,usage
8777,Men,Shirts,Casual
25378,Men,Innerwear Vests,Casual
5068,Men,Watches,Casual
45893,Men,Watches,Casual
24098,Men,Sandals,Casual
4388,Men,Tshirts,Casual
2843,Men,Tshirts,Casual
3991,Men,Tshirts,Casual
29787,Men,Tshirts,Casual
9497,Men,Sandals,Casual
13428,Men,Tshirts,Casual
19112,Men,Tshirts,Casual
36905,Men,Watches,Casual
57932,Men,Tshirts,Casual
41857,Men,Sandals,Casual
7169,Men,Shirts,Casual
28231,Men,Deodorant,Casual
13870,Men,Shirts,Casual
8121,Men,Belts,Casual
6289,Men,Tshirts,Casual
28003,Men,Briefs,Casual
19744,Men,Jackets,Casual
26199,Men,Perfume and Body Mist,Casual
18696,Men,Briefs,Casual
14867,Men,Wallets,Casual
38291,Men,Wallets,Casual
11529,Men,Sweaters,Casual
41259,Men,Wallets,Casual
1890,Men,Tshirts,Casual
15189,Men,Tshirts,Casual
20894,Men,Casual Shoes,Casual
40971,Men,Casual Shoes,Casual
17418,Men,Watches,Casual
13884,Men,Shirts,Casual
19582,Men,Tshirts,Casual
29919,Men,Watches,Casual
15941,Men,Belts,Casual
53768,Men,Tshirts,Casual
21348,Men,Sunglasses,Casual
59252,Men,Watches,Casual
54915,Men,Tshirts,Casual
50589,Men,Briefs,Casual
18206,Men,Caps,Casual
48576,Men,Bracelet,Casual
9651,Men,Shirts,Casual
8783,Men,Shirts,Casual
4972,Men,Shirts,Casual
38601,Men,Tshirts,Casual
45269,Men,Watches,Casual
15519,Men,Flip Flops,Casual
10857,Men,Tshirts,Casual
18808,Men,Belts,Casual
51669,Men,Sunglasses,Casual
29773,Men,Shirts,Casual
48744,Men,Bangle,Casual
33646,Men,Sandals,Casual
41266,Men,Wallets,Casual
20251,Men,Tshirts,Casual
14064,Men,Tshirts,Casual
44714,Men,Flip Flops,Casual
5433,Men,Tshirts,Casual
52671,Men,Watches,Casual
59299,Men,Shirts,Casual
16733,Men,Flip Flops,Casual
7364,Men,Casual Shoes,Casual
13241,Men,Jackets,Casual
7156,Men,Shirts,Casual
8922,Men,Belts,Casual
16501,Men,Tshirts,Casual
6084,Men,Tshirts,Casual
19549,Men,Sweatshirts,Casual
49239,Men,Caps,Casual
13073,Men,Casual Shoes,Casual
5601,Men,Flip Flops,Casual
53591,Men,Free Gifts,Casual
39972,Men,Casual Shoes,Casual
15384,Men,Flip Flops,Casual
41868,Men,Sandals,Casual
36106,Men,Wallets,Casual
23282,Men,Watches,Casual
34235,Men,Tshirts,Casual
22350,Men,Shirts,Casual
16165,Men,Casual Shoes,Casual
2040,Men,Tshirts,Casual
13417,Men,Shirts,Casual
27622,Men,Trousers,Casual
3192,Men,Tshirts,Casual
11340,Men,Jeans,Casual
36562,Men,Tshirts,Casual
44142,Men,Perfume and Body Mist,Casual
14632,Men,Mufflers,Casual
11172,Men,Sweaters,Casual
25347,Men,Briefs,Casual
41602,Men,Shirts,Casual
24295,Men,Socks,Casual
50542,Men,Briefs,Casual
17285,Men,Tshirts,Casual
22162,Men,Casual Shoes,Casual
46427,Men,Watches,Casual
8748,Men,Shirts,Casual
17043,Men,Casual Shoes,Casual
23276,Men,Watches,Casual
6414,Men,Flip Flops,Casual
51656,Men,Watches,Casual
16191,Men,Tshirts,Casual
30661,Men,Sunglasses,Casual
43393,Men,Wallets,Casual
24053,Men,Tshirts,Casual
10266,Men,Casual Shoes,Casual
40516,Men,Watches,Casual
4343,Men,Casual Shoes,Casual
45256,Men,Watches,Casual
21713,Men,Watches,Casual
17271,Men,Tshirts,Casual
22196,Men,Casual Shoes,Casual
30453,Men,Jeans,Casual
42073,Men,Wallets,Casual
31581,Men,Tshirts,Casual
3354,Men,Tshirts,Casual
26536,Men,Casual Shoes,Casual
10430,Men,Shirts,Casual
56225,Men,Night suits,Casual
39388,Men,Jeans,Casual
14090,Men,Tshirts,Casual
37212,Men,Shirts,Casual
45632,Men,Briefs,Casual
47165,Men,Belts,Casual
29926,Men,Watches,Casual
30037,Men,Watches,Casual
17427,Men,Watches,Casual
54740,Men,Casual Shoes,Casual
40172,Men,Sunglasses,Casual
32552,Men,Casual Shoes,Casual
53565,Men,Watches,Casual
39986,Men,Casual Shoes,Casual
29774,Men,Shirts,Casual
48743,Men,Bangle,Casual
12509,Men,Casual Shoes,Casual
17249,Men,Tshirts,Casual
29546,Men,Tshirts,Casual
9656,Men,Shirts,Casual
23840,Men,Casual Shoes,Casual
43199,Men,Watches,Casual
18201,Men,Jackets,Casual
4975,Men,Tshirts,Casual
24259,Men,Casual Shoes,Casual
38606,Men,Tshirts,Casual
10850,Men,Tshirts,Casual
3708,Men,Tshirts,Casual
18665,Men,Casual Shoes,Casual
1863,Men,Tshirts,Casual
59255,Men,Watches,Casual
20893,Men,Casual Shoes,Casual
58989,Men,Deodorant,Casual
38050,Men,Watches,Casual
15348,Men,Tshirts,Casual
12951,Men,Shirts,Casual
6048,Men,Shirts,Casual
13883,Men,Shirts,Casual
18457,Men,Perfume and Body Mist,Casual
9000,Men,Casual Shoes,Casual
35589,Men,Sandals,Casual
28004,Men,Trunk,Casual
8314,Men,Shirts,Casual
18691,Men,Trunk,Casual
47995,Men,Watches,Casual
38296,Men,Wallets,Casual
39344,Men,Tshirts,Casual
36902,Men,Watches,Casual
25529,Men,Shirts,Casual
57935,Men,Sandals,Casual
41850,Men,Socks,Casual
16539,Men,Shirts,Casual
13877,Men,Shirts,Casual
8126,Men,Belts,Casual
19571,Men,Tshirts,Casual
12199,Men,Tshirts,Casual
45894,Men,Free Gifts,Casual
2844,Men,Tshirts,Casual
50748,Men,Casual Shoes,Casual
29780,Men,Trousers,Casual
22368,Men,Tshirts,Casual
3996,Men,Flip Flops,Casual
49665,Men,Sunglasses,Casual
16961,Men,Sunglasses,Casual
19115,Men,Tshirts,Casual
23088,Men,Trousers,Casual
34803,Men,Belts,Casual
19327,Men,Sweatshirts,Casual
10098,Men,Watches,Casual
11976,Men,Casual Shoes,Casual
44348,Men,Shirts,Casual
17420,Men,Watches,Casual
13080,Men,Casual Shoes,Casual
33487,Men,Shirts,Casual
40175,Men,Sunglasses,Casual
32555,Men,Casual Shoes,Casual
39981,Men,Casual Shoes,Casual
15377,Men,Casual Shoes,Casual
10437,Men,Shirts,Casual
56222,Men,Night suits,Casual
37215,Men,Shirts,Casual
14097,Men,Tshirts,Casual
52682,Men,Watches,Casual
15145,Men,Shirts,Casual
45635,Men,Briefs,Casual
47162,Men,Belts,Casual
6245,Men,Tshirts,Casual
19788,Men,Tshirts,Casual
42410,Men,Briefs,Casual
32303,Men,Watches,Casual
5898,Men,Casual Shoes,Casual
24266,Men,Tshirts,Casual
38639,Men,Tshirts,Casual
15521,Men,Flip Flops,Casual
45251,Men,Watches,Casual
17276,Men,Tshirts,Casual
47506,Men,Innerwear Vests,Casual
22191,Men,Casual Shoes,Casual
9669,Men,Shirts,Casual
26531,Men,Casual Shoes,Casual
31586,Men,Tshirts,Casual
3353,Men,Tshirts,Casual
23271,Men,Watches,Casual
17044,Men,Sandals,Casual
51651,Men,Watches,Casual
43394,Men,Wallets,Casual
17878,Men,Innerwear Vests,Casual
30666,Men,Sunglasses,Casual
8589,Men,Shirts,Casual
40511,Men,Watches,Casual
24054,Men,Tshirts,Casual
5296,Men,Sandals,Casual
24868,Men,Wallets,Casual
41605,Men,Shirts,Casual
25340,Men,Trunk,Casual
11175,Men,Sweaters,Casual
24292,Men,Socks,Casual
11949,Men,Casual Shoes,Casual
5050,Men,Casual Shoes,Casual
44377,Men,Deodorant,Casual
50545,Men,Briefs,Casual
17282,Men,Tshirts,Casual
46420,Men,Watches,Casual
22165,Men,Casual Shoes,Casual
43152,Men,Watches,Casual
49468,Men,Casual Shoes,Casual
34232,Men,Tshirts,Casual
23285,Men,Watches,Casual
16162,Men,Sandals,Casual
22357,Men,Shirts,Casual
27625,Men,Shorts,Casual
13410,Men,Shirts,Casual
11347,Men,Jeans,Casual
10295,Men,Casual Shoes,Casual
44979,Men,Watches,Casual
14635,Men,Mufflers,Casual
8925,Men,Belts,Casual
16506,Men,Jeans,Casual
22733,Men,Casual Shoes,Casual
13848,Men,Tshirts,Casual
28209,Men,Sunglasses,Casual
8119,Men,Belts,Casual
13074,Men,Casual Shoes,Casual
40181,Men,Sunglasses,Casual
53596,Men,Free Gifts,Casual
5606,Men,Sandals,Casual
44521,Men,Sandals,Casual
36101,Men,Wallets,Casual
39975,Men,Casual Shoes,Casual
33641,Men,Flip Flops,Casual
41261,Men,Wallets,Casual
25724,Men,Belts,Casual
44713,Men,Flip Flops,Casual
14063,Men,Tshirts,Casual
20256,Men,Tshirts,Casual
36333,Men,Socks,Casual
16734,Men,Flip Flops,Casual
47196,Men,Sandals,Casual
46878,Men,Socks,Casual
28807,Men,Shirts,Casual
13246,Men,Jeans,Casual
3763,Men,Tshirts,Casual
30064,Men,Watches,Casual
16794,Men,Shirts,Casual
23473,Men,Scarves,Casual
37241,Men,Casual Shoes,Casual
5494,Men,Tshirts,Casual
45661,Men,Innerwear Vests,Casual
36393,Men,Socks,Casual
21324,Men,Sunglasses,Casual
10463,Men,Tshirts,Casual
44581,Men,Jeans,Casual
15323,Men,Jackets,Casual
32501,Men,Shirts,Casual
11783,Men,Tshirts,Casual
3551,Men,Casual Shoes,Casual
9857,Men,Tshirts,Casual
6023,Men,Tshirts,Casual
21572,Men,Socks,Casual
32959,Men,Tshirts,Casual
52080,Men,Tshirts,Casual
45037,Men,Watches,Casual
14695,Men,Trousers,Casual
10235,Men,Watches,Casual
18864,Men,Sweatshirts,Casual
42020,Men,Casual Shoes,Casual
17222,Men,Sunglasses,Casual
32357,Men,Watches,Casual
33285,Men,Tshirts,Casual
40777,Men,Flip Flops,Casual
21586,Men,Jeans,Casual
52074,Men,Tshirts,Casual
14661,Men,Shirts,Casual
57506,Men,Sandals,Casual
46646,Men,Deodorant,Casual
43106,Men,Deodorant,Casual
26591,Men,Flip Flops,Casual
46474,Men,Watches,Casual
36703,Men,Perfume and Body Mist,Casual
15581,Men,Tshirts,Casual
20666,Men,Tshirts,Casual
25314,Men,Watches,Casual
40783,Men,Flip Flops,Casual
5838,Men,Tshirts,Casual
3797,Men,Casual Shoes,Casual
28853,Men,Tshirts,Casual
43562,Men,Socks,Casual
30090,Men,Watches,Casual
22555,Men,Deodorant,Casual
23487,Men,Scarves,Casual
14037,Men,Shirts,Casual
20202,Men,Sweatshirts,Casual
44747,Men,Casual Shoes,Casual
20030,Men,Shirts,Casual
58916,Men,Ties,Casual
11777,Men,Tshirts,Casual
27215,Men,Shorts,Casual
16552,Men,Tshirts,Casual
34602,Men,Briefs,Casual
14498,Men,Casual Shoes,Casual
10804,Men,Flip Flops,Casual
32368,Men,Watches,Casual
39780,Men,Shirts,Casual
9602,Men,Shirts,Casual
23814,Men,Casual Shoes,Casual
35971,Men,Tshirts,Casual
54946,Men,Tshirts,Casual
51408,Men,Shirts,Casual
7798,Men,Tshirts,Casual
17813,Men,Casual Shoes,Casual
6478,Men,Jackets,Casual
15778,Men,Briefs,Casual
45008,Men,Watches,Casual
8186,Men,Shirts,Casual
30269,Men,Sunglasses,Casual
48373,Men,Shirts,Casual
18403,Men,Casual Shoes,Casual
9868,Men,Tshirts,Casual
28296,Men,Sunglasses,Casual
5699,Men,Casual Shoes,Casual
56847,Men,Jeans,Casual
37870,Men,Wallets,Casual
24669,Men,Casual Shoes,Casual
56249,Men,Night suits,Casual
31189,Men,Wallets,Casual
18631,Men,Tshirts,Casual
9266,Men,Shirts,Casual
7906,Men,Tshirts,Casual
19525,Men,Sweaters,Casual
48387,Men,Jeans,Casual
28262,Men,Deodorant,Casual
41038,Men,Watches,Casual
14008,Men,Tshirts,Casual
44778,Men,Casual Shoes,Casual
14834,Men,Belts,Casual
39310,Men,Casual Shoes,Casual
19717,Men,Shirts,Casual
28050,Men,Briefs,Casual
58743,Men,Tshirts,Casual
13649,Men,Casual Shoes,Casual
34857,Men,Casual Shoes,Casual
8724,Men,Shirts,Casual
19141,Men,Sandals,Casual
28606,Men,Sports Shoes,Casual
16109,Men,Sunglasses,Casual
5209,Men,Tshirts,Casual
33840,Men,Casual Shoes,Casual
58571,Men,Shorts,Casual
39546,Men,Flip Flops,Casual
44912,Men,Track Pants,Casual
57539,Men,Belts,Casual
44572,Men,Sports Sandals,Casual
58911,Men,Ties,Casual
11770,Men,Tshirts,Casual
27212,Men,Shirts,Casual
16555,Men,Tshirts,Casual
34605,Men,Briefs,Casual
3790,Men,Casual Shoes,Casual
30097,Men,Watches,Casual
28854,Men,Tshirts,Casual
7330,Men,Sandals,Casual
28068,Men,Trunk,Casual
23480,Men,Scarves,Casual
44740,Men,Casual Shoes,Casual
20205,Men,Sweatshirts,Casual
10490,Men,Shirts,Casual
43101,Men,Fragrance Gift Set,Casual
50516,Men,Trunk,Casual
6686,Men,Tshirts,Casual
46473,Men,Watches,Casual
7754,Men,Casual Shoes,Casual
16303,Men,Shirts,Casual
15586,Men,Sweatshirts,Casual
36704,Men,Perfume and Body Mist,Casual
25313,Men,Watches,Casual
40784,Men,Flip Flops,Casual
52073,Men,Tshirts,Casual
14666,Men,Shirts,Casual
33878,Men,Watches,Casual
44116,Men,Perfume and Body Mist,Casual
5231,Men,Tshirts,Casual
57501,Men,Sandals,Casual
2828,Men,Casual Shoes,Casual
13685,Men,Casual Shoes,Casual
26562,Men,Casual Shoes,Casual
12757,Men,Tshirts,Casual
17225,Men,Sunglasses,Casual
46487,Men,Watches,Casual
51430,Men,Shirts,Casual
45202,Men,Watches,Casual
20695,Men,Casual Shoes,Casual
32350,Men,Watches,Casual
45030,Men,Watches,Casual
21575,Men,Socks,Casual
30635,Men,Tshirts,Casual
3132,Men,Tshirts,Casual
18863,Men,Sweatshirts,Casual
6440,Men,Casual Shoes,Casual
44586,Men,Jeans,Casual
24463,Men,Casual Shoes,Casual
37848,Men,Wallets,Casual
32506,Men,Sandals,Casual
3556,Men,Casual Shoes,Casual
6818,Men,Flip Flops,Casual
30251,Men,Flip Flops,Casual
22794,Men,Tshirts,Casual
8982,Men,Casual Shoes,Casual
51266,Men,Belts,Casual
3764,Men,Tshirts,Casual
30063,Men,Watches,Casual
18609,Men,Tshirts,Casual
35511,Men,Flip Flops,Casual
16793,Men,Shirts,Casual
23474,Men,Scarves,Casual
48945,Men,Ring,Casual
6216,Men,Tshirts,Casual
37246,Men,Casual Shoes,Casual
5493,Men,Tshirts,Casual
21323,Men,Sunglasses,Casual
36394,Men,Socks,Casual
4541,Men,Tshirts,Casual
10464,Men,Tshirts,Casual
27649,Men,Tshirts,Casual
16932,Men,Tshirts,Casual
19146,Men,Sweatshirts,Casual
2817,Men,Casual Shoes,Casual
14659,Men,Trousers,Casual
33847,Men,Casual Shoes,Casual
44915,Men,Tshirts,Casual
58744,Men,Tshirts,Casual
39773,Men,Shirts,Casual
5800,Men,Tshirts,Casual
2219,Men,Casual Shoes,Casual
54189,Men,Briefs,Casual
8723,Men,Shirts,Casual
14833,Men,Belts,Casual
25748,Men,Belts,Casual
49060,Men,Casual Shoes,Casual
31946,Men,Casual Shoes,Casual
34408,Men,Tshirts,Casual
7901,Men,Tshirts,Casual
19522,Men,Sweaters,Casual
48380,Men,Trousers,Casual
13824,Men,Caps,Casual
28265,Men,Deodorant,Casual
20008,Men,Tshirts,Casual
15129,Men,Trousers,Casual
45659,Men,Innerwear Vests,Casual
51857,Men,Shirts,Casual
54519,Men,Casual Shoes,Casual
6229,Men,Tshirts,Casual
3569,Men,Sandals,Casual
8181,Men,Shirts,Casual
18404,Men,Casual Shoes,Casual
48374,Men,Shirts,Casual
29343,Men,Tshirts,Casual
28291,Men,Sunglasses,Casual
23679,Men,Casual Shoes,Casual
38003,Men,Watches,Casual
10669,Men,Tshirts,Casual
32539,Men,Perfume and Body Mist,Casual
17814,Men,Casual Shoes,Casual
17028,Men,Flip Flops,Casual
21778,Men,Belts,Casual
10803,Men,Shirts,Casual
53358,Men,Belts,Casual
23813,Men,Flip Flops,Casual
9605,Men,Shirts,Casual
19380,Men,Boxers,Casual
25325,Men,Watches,Casual
12795,Men,Tshirts,Casual
43137,Men,Perfume and Body Mist,Casual
50520,Men,Innerwear Vests,Casual
22332,Men,Tshirts,Casual
19973,Men,Caps,Casual
6482,Men,Tshirts,Casual
50712,Men,Trunk,Casual
14650,Men,Tshirts,Casual
15782,Men,Briefs,Casual
33072,Men,Tshirts,Casual
41452,Men,Casual Shoes,Casual
30293,Men,Tshirts,Casual
3594,Men,Casual Shoes,Casual
7908,Men,Tshirts,Casual
50376,Men,Casual Shoes,Casual
23684,Men,Wallets,Casual
8940,Men,Shirts,Casual
7134,Men,Track Pants,Casual
36164,Men,Tshirts,Casual
20001,Men,Tshirts,Casual
44544,Men,Sandals,Casual
11746,Men,Tshirts,Casual
41036,Men,Watches,Casual
44776,Men,Casual Shoes,Casual
58329,Men,Flip Flops,Casual
24693,Men,Tshirts,Casual
2674,Men,Tshirts,Casual
43553,Men,Caps,Casual
13223,Men,Shorts,Casual
19719,Men,Shirts,Casual
34401,Men,Tshirts,Casual
30267,Men,Sunglasses,Casual
8188,Men,Shirts,Casual
3560,Men,Casual Shoes,Casual
6012,Men,Shirts,Casual
9866,Men,Tshirts,Casual
17445,Men,Watches,Casual
23670,Men,Tshirts,Casual
28298,Men,Sunglasses,Casual
56849,Men,Jeans,Casual
5697,Men,Casual Shoes,Casual
32530,Men,Deodorant,Casual
40110,Men,Tracksuits,Casual
45650,Men,Trunk,Casual
53735,Men,Casual Shoes,Casual
56247,Men,Night suits,Casual
10452,Men,Tshirts,Casual
38238,Men,Sunglasses,Casual
9268,Men,Shirts,Casual
2680,Men,Tshirts,Casual
30055,Men,Watches,Casual
29944,Men,Watches,Casual
3752,Men,Tshirts,Casual
31187,Men,Accessory Gift Set,Casual
6220,Men,Tshirts,Casual
14496,Men,Casual Shoes,Casual
4113,Men,Casual Shoes,Casual
45234,Men,Watches,Casual
32366,Men,Watches,Casual
41694,Men,Lounge Pants,Casual
26554,Men,Casual Shoes,Casual
19389,Men,Tshirts,Casual
42011,Men,Sandals,Casual
7796,Men,Tshirts,Casual
51406,Men,Shirts,Casual
54948,Men,Sweatshirts,Casual
3104,Men,Tshirts,Casual
54346,Men,Socks,Casual
46683,Men,Perfume and Body Mist,Casual
18855,Men,Tshirts,Casual
6476,Men,Tshirts,Casual
45006,Men,Watches,Casual
15776,Men,Briefs,Casual
56411,Men,Sandals,Casual
28061,Men,Briefs,Casual
27815,Men,Belts,Casual
44749,Men,Casual Shoes,Casual
14039,Men,Shirts,Casual
39113,Men,Tshirts,Casual
58918,Men,Ties,Casual
9091,Men,Casual Shoes,Casual
2479,Men,Tshirts,Casual
19514,Men,Wallets,Casual
13812,Men,Sweaters,Casual
28253,Men,Deodorant,Casual
33871,Men,Watches,Casual
58540,Men,Sunglasses,Casual
5238,Men,Flip Flops,Casual
21588,Men,Tshirts,Casual
57508,Men,Sandals,Casual
44923,Men,Jeans,Casual
8527,Men,Sandals,Casual
19170,Men,Tshirts,Casual
28405,Men,Sunglasses,Casual
20668,Men,Tshirts,Casual
11913,Men,Sandals,Casual
5836,Men,Tshirts,Casual
